PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,churn
-2250.140045480634,-8.858333807783982,-16.866177199331116,0.537937720871822,0.8635538475519593,0.28545495396724657,2.012932348571678,0.2318450263293543,-0.5759778451767548,-0.65988088419176,-0.06971908911343408,-0.3267889525223247,-0.04697277968656331,0.0670546710910552,-0.25812431848837214,-0.06185286161035246,1.8346874364721367e-16,-7.279575108007351e-17,1.1094817249158976e-17,0
-343.30795491679066,-6.421186488760226,2.0501085835514257,-1.210039642091574,1.0001745166144533,1.6229587321404821,-0.8083482693801868,0.17732687461132224,0.5340536917601547,0.6068203329988804,0.10576570182850371,0.09878933444173689,0.7628163795783338,0.36159511945947687,-0.21874431678499012,0.02216878992606703,-1.1455752958272015e-16,-1.2443637144285799e-17,-9.051102224378263e-18,0
-2172.079419375504,11.903544358363328,-6.320750394607621,-0.7507806861088193,-0.11408306422293,2.107723614606418,1.2081504010753026,-0.36568320709586155,0.5127646507995853,-0.08093737315084475,-0.6117859816872235,-0.021364561866581876,0.01081772827098002,0.2632771187553213,-0.16943262211021504,-0.04672441129880614,2.5655007776447656e-14,-4.615055619880872e-16,2.6217718842011485e-16,1
-376.13306266927657,-24.31023731963586,5.894242500213317,1.6544245843192908,0.7945198452192996,1.3118466214620037,-0.8106465068108796,0.07001328154325064,0.5148449912738603,-0.08027526032479539,0.6158342717290766,0.11880492688825951,0.488248003598897,-0.602599230854216,0.07165739083084258,0.05537804187498179,-7.064958469702736e-15,-1.2829507499716915e-15,9.775247091574673e-16,0
-2138.236555182553,26.9037129843816,0.763078961046998,0.029638264256728903,0.4962482997011924,-0.23372552610915773,-0.17289091756859276,0.012398275891453788,-0.4933166119987686,0.4476987408604528,-0.5730655736599433,-0.3981750418703749,0.050406800214142226,-0.10042943966662872,-0.2301948214500935,-0.06909223318686754,-1.422433784131484e-17,-5.3380283646371924e-17,-3.0770912256882845e-18,1
-1482.1828984160304,47.70569354950481,11.157885987644681,-0.46805911215665125,-0.5775805111376199,-0.6432441284989615,-0.6925695742366316,0.16510000140821843,-0.5221101132691083,-0.6597669441932422,0.3247118134747556,0.3154539142123234,0.3707372505825073,0.062180662576929335,-0.41442306845856963,-0.06131824710362874,6.214927609799117e-16,4.558037841581e-15,3.0213179665471706e-16,1
-319.2387373811759,27.64168340105372,5.260271058138967,0.5043877844163037,-0.5145853896470601,-0.40852765783596295,1.3165419952454909,-0.2669538500107511,0.502967060226042,-0.3168780944918614,0.033335917287316566,-0.32539015752784817,-0.332768236911564,-0.10076171240686939,-0.5045145137542686,0.581342722250001,-1.3889502977968837e-17,-1.3433918521471491e-18,1.7894327115882584e-19,0
-1982.431328842961,-13.953642781561557,-12.046473405471435,-0.5361706087830065,1.4777528209530033,1.7151499063561506,-0.3529987748507732,-0.40666622011062886,-0.5272754829304528,-0.21026187163112,0.6853067566803053,-0.3172042899455417,-0.14182421102328724,0.18278952790097058,-0.2002816233802397,-0.006244149825560044,-1.171421783625781e-17,2.0665880879266675e-18,-6.071356659266906e-19,0
655.0749215240186,35.36200694686403,5.993337516464303,-0.6913647722417054,-0.187717221988094,-0.9468300937526334,-0.8584523520920128,0.04257579711207053,-0.5350462152728057,-0.4298011453874126,0.24411669366604719,0.6245113651459039,0.12340403088221663,-0.7451130044911651,-0.05570435865902996,-0.025918613154531686,2.6943044842151808e-17,-6.7549225157496965e-18,-2.747491186094093e-19,1
1201.8167685864753,-25.390281305661702,8.524415033012849,1.329401161460206,0.5031051375606309,1.5208956111362235,1.0012246236115365,-0.48856970773713887,0.591889028755556,0.9235975371073113,-0.018432674145574087,-0.03526667310536627,-0.19263181830679318,0.44913449356915724,-0.17963149652346372,-0.025026391989750776,-1.951808310147706e-17,6.871365722460211e-18,-3.7918491965029837e-19,0
