PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,churn
-917.7614112053284,8.584574948366042,0.7069275575011744,-1.1531486235035124,0.2527763546128188,1.5998864117010732,-1.0350835265641625,0.4410352662443845,-0.4652813300117788,0.3782195225311497,0.24577774142858624,0.3765473742230241,0.5568882829100531,0.6696924560815967,-0.0652308246900185,-0.663501655955759,-1.1826228231515652e-17,-2.507648901515085e-18,-4.80581517909221e-19,0
2969.463233481749,8.237470453929296,-1.4460833854869788,1.074282517304179,-0.5471140283842381,-0.8912980212426651,0.7094886194460079,0.8128635986497879,-0.5282161470125386,-0.21333577397342665,-0.2842802950237357,-0.7030009112856137,-0.6290607412287699,0.5539275057676266,-0.4090194746873036,-0.1126970559380277,-1.059074261249227e-18,-1.7775961689131035e-18,1.3587604121567919e-18,0
-2256.5952429766626,-14.561314081159315,-19.613440232336732,0.6777384510997615,1.9935173246288755,-0.06470981830767847,0.3324666074949692,0.26271630470772817,0.385944388740281,-0.7388631484928943,-0.11553417824243495,-0.3261401948762413,-0.057904423378185826,0.03620102968320495,-0.2436704263109883,-0.04845452906081246,-1.0455018813519832e-17,3.043231862771308e-18,-2.687922269381995e-19,1
-1998.8337877751321,25.041993635338073,0.6799210416524414,0.0007919597641410577,0.5834779555262748,-0.27412852545258204,-0.16999118089148751,-0.00933700083010488,0.5021578053715386,0.3911709221443447,-0.5975089412074679,-0.3949478387453912,0.03822813583133091,-0.10651606882743198,-0.2288414408923118,-0.07236359644876578,-1.2150502259320205e-17,3.084894833879868e-19,1.014909231308288e-19,1
-2279.7183872120067,20.362431262910192,-3.1706787833332903,2.0965754969739447,-1.4755724206594552,2.212344828944712,0.6800450385189939,1.4369324545155726,0.4925623446321379,-0.8036827956232853,-0.4525086420147639,-0.9236372815479512,-0.189446633309099,-0.42393017850242976,0.1359101076394542,-0.01206323180902725,-2.624720193563971e-17,3.209555055273365e-18,-9.875083709064366e-19,0
-1792.7785340218052,22.351186117953983,0.6363019396687958,-0.027770242811417028,0.6789388152484129,-0.3126903547798165,-0.16360535382202004,-0.06288650099521323,0.5004291196839148,0.4120462335472574,-0.6022019656961043,-0.380710254528895,0.03098186687841016,-0.1057573617174815,-0.2323085539477571,-0.07300173866751612,-1.1514984170560015e-17,5.381274573338123e-19,1.249324405631972e-19,0
-1673.4513159421344,-34.60728416152533,-0.7491120643640491,-1.4280341635174545,-0.8777366965575265,-0.20109154010728386,-0.3770505076572756,0.638219174369509,0.489855291670695,0.24237605129626424,-0.08516909672630507,-0.33867591214258225,-0.023704067560113024,0.2012587984951863,0.005588843926282748,0.0007717955210658681,-5.002691740020146e-18,1.2307750528464587e-18,3.9017363911388093e-19,0
-853.9487394849021,-54.63337254488256,25.808953454289828,-0.17756693110687266,-0.4754657727186536,-0.5874650351206466,-0.20006117121631864,-0.24626060266624206,0.47150294019301703,-0.06754817676839675,-0.822765709569877,0.03444178529275793,0.02041217977080484,0.009123064356677686,-0.07332216935384356,-0.037579109893741705,3.063067404968293e-18,7.793308467191412e-19,-2.8215282526368753e-21,0
-1526.4502936995355,-10.773971565108768,-4.982836671180451,0.1128819250941401,1.507915075721334,-0.3845003952291568,0.04179641837796371,0.12489051873504273,0.4027401308783137,-0.8916799790105503,0.12436595595816904,0.4929093312522567,0.5035088692906012,0.1284811224123966,-0.498749021382628,0.6608428468162133,1.3680206657067304e-18,-1.703835969491778e-18,-7.979039577542728e-19,1
-2080.5078913247785,-22.42717366768329,-15.143303026883194,1.9565861318874809,-1.3631562692949488,-0.549045194266568,-0.3455589356023849,0.010829377133316852,0.4851961062700453,-0.34574768797824496,-0.6855756176618746,-0.11914926204606853,0.0507284062676184,0.012077833967965978,-0.04962815601628892,-0.02520482314789864,-4.331108866966503e-18,2.14432351318594e-18,3.8806093751849896e-20,0
